artist_name,artist_nationality,artist_birth_year,artist_death_year,auction_house,auction_sale_id,auction_department,auction_location,auction_date,auction_currency,exchange_rate_to_usd,auction_lot_count,lot_id,lot_place_in_auction,lot_description,lot_link,work_title,work_medium,work_execution_year,work_dimensions,work_height,work_width,work_depth,work_measurement_unit,hammer_price,buyers_premium,estimate_low,estimate_high
Sol Lewitt,American,1928,2007,Christies,15910,Post-War & Contemporary,Amsterdam,2018-11-26T00:00:00,EUR,1.137,232,19,19,"Sol LeWitt (1928-2007)
Wall Drawing #528 G
wall installation - a centered cube within a circle, with colour ink washes superimposed
dimensions variable
Conceived in 1987, this work is designed to be installed on a white wall in India ink and colour ink wash",https://www.christies.com/lotfinder/paintings/sol-lewitt-wall-drawing-528-g-6171928-details.aspx,Wall Drawing G,drawing,1987,,-1,-1,-1,-1,-1,0,130000,180000
Sol Lewitt,American,1928,2007,Christies,15910,Post-War & Contemporary,Amsterdam,2018-11-26T00:00:00,EUR,1.137,232,101,65,"Sol LeWitt (1928-2007)
Irregular Grid
signed and dated 'S. Lewitt 00.' (lower right)
gouache on paper
28.5 x 27.5cm.
Executed in 2000",https://www.christies.com/lotfinder/paintings/sol-lewitt-irregular-grid-6171974-details.aspx,Irregular Grid,watercolor,2000,28.5 x 27.5cm.,28.5,27.5,-1,cm,-1,0,5000,7000
Sol Lewitt,American,1928,2007,Christies,15976,Post-War & Contemporary,New York,2018-11-16T00:00:00,USD,1,139,854,44,"Sol LeWitt (1928-2007)
Horizontal Progression #1 
painted aluminum
18 ¼ x 81 ½ x 18 ¼ in. (46.4 x 207 x 46.4 cm.)
Executed in 1991. This work is unique, and is accompanied by a photo-certificate signed by the artist.",https://www.christies.com/lotfinder/sculptures-statues-figures/sol-lewitt-horizontal-progression-1-6173336-details.aspx,Horizontal Progression,sculpture,1991,18  1/4 x 81  1/2 x 18  1/4 in (46.4 x 207 x 46.4 cm),46.4,207,46.4,cm,200000,50000,200000,300000
Sol Lewitt,American,1928,2007,Christies,15976,Post-War & Contemporary,New York,2018-11-16T00:00:00,USD,1,139,852,42,"Sol LeWitt (1928-2007)
Horizontal Brushstrokes
signed and dated 'S LeWitt 03' (upper right)
gouache on paper
35 x 88 in. (88.9 x 223.5 cm.)
Painted in 2003.",https://www.christies.com/lotfinder/paintings/sol-lewitt-horizontal-brushstrokes-6173334-details.aspx,Horizontal Brushstrokes,watercolor,2003,35 x 88 in (88.9 x 223.5 cm),88.9,223.5,-1,cm,120000,30000,100000,150000
Sol Lewitt,American,1928,2007,Christies,15976,Post-War & Contemporary,New York,2018-11-16T00:00:00,USD,1,139,852,42,"Sol LeWitt (1928-2007)
Horizontal Brushstrokes
signed and dated 'S LeWitt 03' (upper right)
gouache on paper
35 x 88 in. (88.9 x 223.5 cm.)
Painted in 2003.",https://www.christies.com/lotfinder/paintings/sol-lewitt-horizontal-brushstrokes-6173334-details.aspx,Horizontal Brushstrokes,watercolor,2003,35 x 88 in (88.9 x 223.5 cm),88.9,223.5,-1,cm,120000,30000,100000,150000
Sol Lewitt,American,1928,2007,Christies,15976,Post-War & Contemporary,New York,2018-11-16T00:00:00,USD,1,139,858,47,"Sol LeWitt (1928-2007)
Wall Drawing #606 K
wall installation—a form derived from a cubic rectangle, with color ink washes superimposed
dimensions variable
Conceived in 2000. This work is accompanied by a certificate of authenticity signed by the artist.",https://www.christies.com/lotfinder/installations-video-art/sol-lewitt-wall-drawing-606-k-6173339-details.aspx,Wall Drawing K,drawing,2000,,-1,-1,-1,-1,140000,35000,150000,200000
Sol Lewitt,American,1928,2007,Christies,15976,Post-War & Contemporary,New York,2018-11-16T00:00:00,USD,1,139,854,44,"Sol LeWitt (1928-2007)
Horizontal Progression #1 
painted aluminum
18 ¼ x 81 ½ x 18 ¼ in. (46.4 x 207 x 46.4 cm.)
Executed in 1991. This work is unique, and is accompanied by a photo-certificate signed by the artist.",https://www.christies.com/lotfinder/sculptures-statues-figures/sol-lewitt-horizontal-progression-1-6173336-details.aspx,Horizontal Progression,sculpture,1991,18  1/4 x 81  1/2 x 18  1/4 in (46.4 x 207 x 46.4 cm),46.4,207,46.4,cm,200000,50000,200000,300000
Sol Lewitt,American,1928,2007,Christies,15976,Post-War & Contemporary,New York,2018-11-16T00:00:00,USD,1,139,910,106,"Sol LeWitt (1928-2007)
Working Drawings for book, ""Location of Eight Points""
ink and graphite on seventeen sheets of paper
seven windows: 5 ½ x 11 in. (14 x 27.9 cm.)
one window: 5 ½ x 16 ½ in. (14 x 41.9 cm.)
overall: 32 x 48 3/8 in. (81.3 x 122.9 cm.)
Executed in 1974.",https://www.christies.com/lotfinder/drawings-watercolors/sol-lewitt-working-drawings-for-book-loc-6173389-details.aspx,"Working Drawings For Book, Location Of Eight Points",drawing,1974,"14 x 27.9 cm
14 x 41.9 cm
81.3 x 122.9 cm",-1,-1,-1,cm,-1,0,50000,70000
Sol Lewitt,American,1928,2007,Christies,15976,Post-War & Contemporary,New York,2018-11-16T00:00:00,USD,1,139,858,47,"Sol LeWitt (1928-2007)
Wall Drawing #606 K
wall installation—a form derived from a cubic rectangle, with color ink washes superimposed
dimensions variable
Conceived in 2000. This work is accompanied by a certificate of authenticity signed by the artist.",https://www.christies.com/lotfinder/installations-video-art/sol-lewitt-wall-drawing-606-k-6173339-details.aspx,Wall Drawing K,drawing,2000,,-1,-1,-1,-1,140000,35000,150000,200000
Sol Lewitt,American,1928,2007,Sothebys,N09933,Post-War & Contemporary,New York,2018-11-15T15:00:00.076000,USD,1,338,109,9,"
                        colored pencil on wall<br>installation dimensions variable<br>Executed in 1998.<br>",http://www.sothebys.com/en/auctions/ecatalogue/2018/contemporary-art-day-sale-n09933/lot.109.html,Wall Drawing A: Drawing Series I 1 (A And B) And Iii 1 (A And B) (Color),installation,1998,,-1,-1,-1,-1,302083,60417,200000,300000
Sol Lewitt,American,1928,2007,Sothebys,N09933,Post-War & Contemporary,New York,2018-11-15T15:00:00.076000,USD,1,338,147,47,"
                        signed and dated <em>1996</em><br>gouache on paper<br>60 by 60 in.   152.4 by 152.4 cm.<br>",http://www.sothebys.com/en/auctions/ecatalogue/2018/contemporary-art-day-sale-n09933/lot.147.html,Brushstrokes,watercolor,1996,60 by 60 in (152.4 by 152.4 cm),152.4,152.4,-1,cm,250000,50000,150000,200000
Sol Lewitt,American,1928,2007,Sothebys,N09933,Post-War & Contemporary,New York,2018-11-15T15:00:00.076000,USD,1,338,119,19,"
                        signed and dated <em>4/21/76 NYC</em><br>graphite and ink on paper<br>12 1/2  by 12  1/2  in.   31.8 by 31.8 cm.<br>",http://www.sothebys.com/en/auctions/ecatalogue/2018/contemporary-art-day-sale-n09933/lot.119.html,"The Location Of A Blue Square, A Red Parallelogram, And A Yellow Parallelogram",drawing,1931,12 1/2  by 12  1/2  in (31.8 by 31.8 cm),31.8,31.8,-1,cm,31250,6250,15000,20000
Sol Lewitt,American,1928,2007,Phillips,NY010818,Post-War & Contemporary,New York,2018-11-14T00:00:00,USD,1,153,131,31,"{'medium': 'ink on paper', 'dimensions': '10 1/4 x 10 1/4 in. (26 x 26 cm.)'}",https://www.phillips.com/detail/SOL-LEWITT/NY010818/131,Untitled,painting,-1,10 1/4 x 10 1/4 in. (26 x 26 cm.),26,26,-1,cm,-1,1,30000,40000
Sol Lewitt,American,1928,2007,Phillips,NY010918,Post-War & Contemporary,New York,2018-11-14T00:00:00,USD,1,133,328,28,"{'medium': 'India ink and color ink wash, in 5 parts', 'dimensions': 'installation dimensions variable'}",https://www.phillips.com/detail/SOL-LEWITT/NY010918/328,"Wall Drawing A-E Stars With Four, Five, Six, Seven, And Eight Points On Black, Blue, Red, Yellow, And Gray Walls, Respectively. The Stars Are The White Of The Wall.",installation,-1,installation dimensions variable,-1,-1,-1,-1,-1,1,150000,200000
Sol Lewitt,American,1928,2007,Phillips,NY010918,Post-War & Contemporary,New York,2018-11-14T00:00:00,USD,1,133,330,30,"{'medium': 'ink wash on panel, in 5 parts, double sided', 'dimensions': 'each 72 x 30 in. (182.9 x 76.2 cm.)\r\noverall 72 x 150 in. (182.9 x 381 cm.)'}",https://www.phillips.com/detail/SOL-LEWITT/NY010918/330,Folding Screen: B-7 Asymmetrical Pyramid,painting,-1,"each 72 x 30 in. (182.9 x 76.2 cm.)
overall 72 x 150 in. (182.9 x 381 cm.)",-1,-1,-1,cm,-1,1,120000,180000
Sol Lewitt,American,1928,2007,Phillips,NY010918,Post-War & Contemporary,New York,2018-11-14T00:00:00,USD,1,133,329,29,"{'medium': 'acrylic paint', 'dimensions': 'installation dimensions variable'}",https://www.phillips.com/detail/SOL-LEWITT/NY010918/329,Wall Drawing Splat,installation,-1,installation dimensions variable,-1,-1,-1,-1,-1,1,150000,200000
Sol Lewitt,American,1928,2007,Phillips,NY010818,Post-War & Contemporary,New York,2018-11-14T00:00:00,USD,1,153,132,32,"{'medium': 'graphite and ink on paper', 'dimensions': '12 x 12 in. (30.5 x 30.5 cm.)'}",https://www.phillips.com/detail/SOL-LEWITT/NY010818/132,Incomplete Open Cube 6/10,drawing,-1,12 x 12 in. (30.5 x 30.5 cm.),30.5,30.5,-1,cm,-1,1,8000,12000
Sol Lewitt,American,1928,2007,Phillips,NY010818,Post-War & Contemporary,New York,2018-11-14T00:00:00,USD,1,153,133,33,"{'medium': 'graphite and ink on paper', 'dimensions': '12 x 12 in. (30.5 x 30.5 cm.)'}",https://www.phillips.com/detail/SOL-LEWITT/NY010818/133,Incomplete Open Cube 6/21,drawing,-1,12 x 12 in. (30.5 x 30.5 cm.),30.5,30.5,-1,cm,-1,1,8000,12000
Sol Lewitt,American,1928,2007,Phillips,NY000418,Post-War & Contemporary,Online,2018-10-30T00:00:00,USD,1,62,14,14,"{'medium': 'gouache on paper', 'dimensions': '11 1/2 x 15 in. (29.2 x 38.1 cm.)'}",https://www.phillips.com/detail/SOL-LEWITT/NY000418/14,Horizontal Lines,watercolor,-1,11 1/2 x 15 in. (29.2 x 38.1 cm.),29.2,38.1,-1,cm,-1,1,8000,12000
Sol Lewitt,American,1928,2007,Phillips,NY000418,Post-War & Contemporary,Online,2018-10-30T00:00:00,USD,1,62,55,55,"{'medium': 'watercolor, ink and graphite on paper', 'dimensions': '10 5/8 x 22 3/8 in. (27 x 56.7 cm.)'}",https://www.phillips.com/detail/SOL-LEWITT/NY000418/55,Forms Derived From A Cube,drawing,-1,10 5/8 x 22 3/8 in. (27 x 56.7 cm.),27,56.7,-1,cm,-1,1,10000,15000
Sol Lewitt,American,1928,2007,Christies,16388,Prints & Multiples,New York,2018-10-23T00:00:00,USD,1,363,300,256,"SOL LEWITT (1928-2007)
Bands (Not Straight) in Four Directions
the complete set of four woodcuts in colors, on Zangetsu paper, 1999, each signed in pencil and numbered 56/75 (there were also ten artist's proof sets), published by Parasol Press, Ltd., New York, each with full margins, in generally very good condition, framed
Each Image: 8 ½ x 29 ½ in. (216 x 749 mm.)
Each Sheet: 14 ½ x 35 in. (368 x 889 mm.)
(4)",https://www.christies.com/lotfinder/prints-multiples/sol-lewitt-bands-in-four-di-6166121-details.aspx,Bands (Not Straight) In Four Directions,print,1999,"216 x 749 mm
368 x 889 mm",-1,-1,-1,mm,-1,0,6000,8000
Sol Lewitt,American,1928,2007,Christies,16388,Prints & Multiples,New York,2018-10-23T00:00:00,USD,1,363,300,299,"SOL LEWITT (1928-2007)
Bands (Not Straight) in Four Directions
the complete set of four woodcuts in colors, on Zangetsu paper, 1999, each signed in pencil and numbered 56/75 (there were also ten artist's proof sets), published by Parasol Press, Ltd., New York, each with full margins, in generally very good condition, framed
Each Image: 8 ½ x 29 ½ in. (216 x 749 mm.)
Each Sheet: 14 ½ x 35 in. (368 x 889 mm.)
(4)",https://www.christies.com/lotfinder/prints-multiples/sol-lewitt-bands-in-four-di-6166121-details.aspx,Bands (Not Straight) In Four Directions,print,1999,"216 x 749 mm
368 x 889 mm",-1,-1,-1,mm,-1,0,6000,8000
Sol Lewitt,American,1928,2007,Christies,17373,Post-War & Contemporary,Paris,2018-10-18T00:00:00,EUR,1.1505,70,13A,13,"SOL LEWITT (1928-2007)
Left: parallel pencil lines, Right: parallel ink lines
signé, titré, daté et situé '""Left: parallel pencil lines, Right: parallel ink lines""/ Sol lewitt/ nyc oct 28 1972' (au dos et au dos du cadre)
mine de plomb et encre sur papier
36 x 28 cm. (14 1/8 x 11 in.)
Réalisé en 1972.",https://www.christies.com/lotfinder/drawings-watercolors/sol-lewitt-left-parallel-pencil-lines-ri-6163494-details.aspx,"Left: Parallel Pencil Lines, Right: Parallel Ink Lines",drawing,1972,14 1/8 x 11 in (36 x 28 cm),36,28,-1,cm,27000,6750,10000,15000
Sol Lewitt,American,1928,2007,Sothebys,N09927,Prints & Multiples,New York,2018-10-18T22:00:00.321000,USD,1,451,283,266,"
                        Baked enamel on steel, 1979, incised with the signature, dated and numbered 20-35 (total edition includes 15 artist's proofs),&nbsp;published by the Museum of Contemporary Art, Chicago<br>overall: 280 by 280 by 280 mm  11 by 11 by 11 in<br>",http://www.sothebys.com/en/auctions/ecatalogue/2018/prints-multiples-n09927/lot.283.html,Cube,sculpture,1911,11 by 11 by 11 in (280 by 280 by 280 mm),280,280,280,mm,-1,0,15000,25000
Sol Lewitt,American,1928,2007,Christies,17373,Post-War & Contemporary,Paris,2018-10-18T00:00:00,EUR,1.1505,70,13A,13,"SOL LEWITT (1928-2007)
Left: parallel pencil lines, Right: parallel ink lines
signé, titré, daté et situé '""Left: parallel pencil lines, Right: parallel ink lines""/ Sol lewitt/ nyc oct 28 1972' (au dos et au dos du cadre)
mine de plomb et encre sur papier
36 x 28 cm. (14 1/8 x 11 in.)
Réalisé en 1972.",https://www.christies.com/lotfinder/drawings-watercolors/sol-lewitt-left-parallel-pencil-lines-ri-6163494-details.aspx,"Left: Parallel Pencil Lines, Right: Parallel Ink Lines",drawing,1972,14 1/8 x 11 in (36 x 28 cm),36,28,-1,cm,27000,6750,10000,15000
Sol Lewitt,American,1928,2007,Christies,17373,Post-War & Contemporary,Paris,2018-10-18T00:00:00,EUR,1.1505,70,13,13,"SOL LEWITT (1928-2007)
Left: parallel pencil lines, Right: parallel ink lines
signé, titré, daté et situé '""Left: parallel pencil lines, Right: parallel ink lines""/ Sol lewitt/ nyc oct 28 1972' (au dos et au dos du cadre)
mine de plomb et encre sur papier
36 x 28 cm. (14 1/8 x 11 in.)
Réalisé en 1972.",https://www.christies.com/lotfinder/drawings-watercolors/sol-lewitt-left-parallel-pencil-lines-ri-6163494-details.aspx,"Left: Parallel Pencil Lines, Right: Parallel Ink Lines",drawing,1972,14 1/8 x 11 in (36 x 28 cm),36,28,-1,cm,-1,0,10000,15000
Sol Lewitt,American,1928,2007,Phillips,NY030218,Prints & Multiples,New York,2018-10-17T00:00:00,USD,1,405,267,267,"{'medium': 'The complete set of four woodcuts in colors, on Tobashi paper, with full margins.', 'dimensions': 'all I. 12 1/4 x 12 1/4 in. (31.1 x 31.1 cm)\r\nall S. 15 1/4 x 15 1/4 in. (38.7 x 38.7 cm)'}",https://www.phillips.com/detail/SOL-LEWITT/NY030218/267,Concentric Irregular Bands,print,-1,"all I. 12 1/4 x 12 1/4 in. (31.1 x 31.1 cm)
all S. 15 1/4 x 15 1/4 in. (38.7 x 38.7 cm)",-1,-1,-1,cm,-1,1,6000,8000
Sol Lewitt,American,1928,2007,Phillips,NY030218,Prints & Multiples,New York,2018-10-17T00:00:00,USD,1,405,266,266,"{'medium': 'The complete set of six linocuts in colors, on Somerset Satin paper, with full margins.', 'dimensions': 'all I. diameter 23 1/8 in. (58.7 cm)\r\nall S. 27 x 27 in. (68.6 x 68.6 cm)'}",https://www.phillips.com/detail/SOL-LEWITT/NY030218/266,Stars,print,-1,"all I. diameter 23 1/8 in. (58.7 cm)
all S. 27 x 27 in. (68.6 x 68.6 cm)",-1,-1,-1,cm,8000,2000,8000,12000
Sol Lewitt,American,1928,2007,Phillips,NY030218,Prints & Multiples,New York,2018-10-17T00:00:00,USD,1,405,32,32,"{'medium': 'The complete set of 40 screenprints in black, on Fabriano paper, the full sheets, loose (as issued), all contained in a black hard-cover portfolio.', 'dimensions': 'all S. 17 7/8 x 13 1/4 in. (45.5 x 33.5 cm)'}",https://www.phillips.com/detail/SOL-LEWITT/NY030218/32,Vanish,print,-1,all S. 17 7/8 x 13 1/4 in. (45.5 x 33.5 cm),45.5,33.5,-1,cm,19000,4750,10000,15000
Sol Lewitt,American,1928,2007,Phillips,NY030218,Prints & Multiples,New York,2018-10-17T00:00:00,USD,1,405,268,268,"{'medium': 'The complete set of four etchings and aquatint in colors, on Somerset paper, with full margins.', 'dimensions': 'all I. 11 7/8 x 11 7/8 in. (30.2 x 30.2 cm)\r\nall S. 24 1/2 x 23 3/4 in. (62.2 x 60.3 cm)'}",https://www.phillips.com/detail/SOL-LEWITT/NY030218/268,Color And Black,print,-1,"all I. 11 7/8 x 11 7/8 in. (30.2 x 30.2 cm)
all S. 24 1/2 x 23 3/4 in. (62.2 x 60.3 cm)",-1,-1,-1,cm,2800,700,3000,5000
Sol Lewitt,American,1928,2007,Sothebys,L18025,Post-War & Contemporary,London,2018-10-06T10:00:00.098000,GBP,1.30475902247106,169,150,50,"
                        signed and dated <em>1993</em><br>gouache on paper<br>57.2 by 75.6 cm.   22 1/2  by 29 3/4  in.<br>",http://www.sothebys.com/en/auctions/ecatalogue/2018/contemporary-art-day-auction-l18025/lot.150.html,Lines In Color In All Directions In A Circular Format,watercolor,1993,22 1/2  by 29 3/4  in (57.2 by 75.6 cm),57.2,75.6,-1,cm,10000,2500,12000,18000
Sol Lewitt,American,1928,2007,Phillips,UK010718,Post-War & Contemporary,London,2018-10-04T00:00:00,GBP,1.29848724317002,205,215,115,"{'medium': 'painted steel', 'dimensions': '92 x 92 x 92 cm (36 1/4 x 36 1/4 x 36 1/4 in.)'}",https://www.phillips.com/detail/SOL-LEWITT/UK010718/215,Cube Structure Based On Five Modules,sculpture,-1,92 x 92 x 92 cm (36 1/4 x 36 1/4 x 36 1/4 in.),92,92,92,cm,120000,30000,80000,120000
Sol Lewitt,American,1928,2007,Phillips,UK010718,Post-War & Contemporary,London,2018-10-04T00:00:00,GBP,1.29848724317002,205,214,114,"{'medium': 'gouache on paper', 'dimensions': '38.1 x 56.5 cm (15 x 22 1/4 in.)'}",https://www.phillips.com/detail/SOL-LEWITT/UK010718/214,Asymmetrical Pyramid,watercolor,-1,38.1 x 56.5 cm (15 x 22 1/4 in.),38.1,56.5,-1,cm,13000,3250,15000,20000
Sol Lewitt,American,1928,2007,Phillips,UK010718,Post-War & Contemporary,London,2018-10-04T00:00:00,GBP,1.29848724317002,205,213,113,"{'medium': 'gouache on paper', 'dimensions': '57.2 x 17.8 cm (22 1/2 x 7 in.)'}",https://www.phillips.com/detail/SOL-LEWITT/UK010718/213,Irregular Grid,watercolor,-1,57.2 x 17.8 cm (22 1/2 x 7 in.),57.2,17.8,-1,cm,6500,1625,7000,9000
Sol Lewitt,American,1928,2007,Christies,15877,Post-War & Contemporary,New York,2018-09-27T00:00:00,USD,1,265,208,127,"Sol LeWitt (1928-2007)
Bands in Four Directions
signed and dated 'S. LeWitt 91' (lower right)
gouache on paper
6 ½ x 10 in. (16.5 x 25.4 cm.)
Painted in 1991.",https://www.christies.com/lotfinder/paintings/sol-lewitt-bands-in-four-directions-6161216-details.aspx,Bands In Four Directions,watercolor,1991,10 in (16.5 x 25.4 cm),16.5,25.4,-1,cm,-1,0,10000,15000
Sol Lewitt,American,1928,2007,Christies,15877,Post-War & Contemporary,New York,2018-09-27T00:00:00,USD,1,265,214,133,"Sol LeWitt (1928-2007)
Open Cube Structure
signed and dated 'Sol LeWitt 1998' (lower edge)
painted wood
overall: 12 1/8 x 12 ¼ x 7 ½ in. (30.8 x 30.1 x 19.1 cm.)
Executed in 1998.",https://www.christies.com/lotfinder/sculptures-statues-figures/sol-lewitt-open-cube-structure-6161221-details.aspx,Open Cube Structure,sculpture,1998,12 1/8 x 12  1/4 x 7  1/2 in (30.8 x 30.1 x 19.1 cm),30.8,30.1,19.1,cm,-1,0,40000,60000
Sol Lewitt,American,1928,2007,Christies,15877,Post-War & Contemporary,New York,2018-09-27T00:00:00,USD,1,265,229,146,"Sol LeWitt (1928-2007)
Color Gouache with 19"" Square with Scribbles 
signed and dated 'S. LEWITT 90' (lower right)
gouache and graphite on paper
29 7/8 x 22 ½ in. (75.9 x 57.2 cm.)
Executed in 1990.",https://www.christies.com/lotfinder/paintings/sol-lewitt-color-gouache-with-19-square-6161236-details.aspx,"Color Gouache With 19"" Square With Scribbles",drawing,1990,29 7/8 x 22  1/2 in (75.9 x 57.2 cm),75.9,57.2,-1,cm,-1,0,15000,20000
Sol Lewitt,American,1928,2007,Christies,15877,Post-War & Contemporary,New York,2018-09-27T00:00:00,USD,1,265,209,128,"Sol LeWitt (1928-2007)
Wavy Vertical Brushstrokes
signed and dated 'Sol LeWitt 96' (lower right)
gouache on paper
22 5/8 x 22 3/8 in. (57.5 x 56.8 cm.)
Painted in 1996.",https://www.christies.com/lotfinder/paintings/sol-lewitt-wavy-vertical-brushstrokes-6161217-details.aspx,Wavy Vertical Brushstrokes,watercolor,1996,22 5/8 x 22 3/8 in (57.5 x 56.8 cm),57.5,56.8,-1,cm,-1,0,35000,45000
Sol Lewitt,American,1928,2007,Phillips,NY010618,Post-War & Contemporary,New York,2018-09-26T00:00:00,USD,1,276,62,62,"{'medium': 'gouache on paper', 'dimensions': '22 1/4 x 17 1/2 in. (56.5 x 44.5 cm.)'}",https://www.phillips.com/detail/SOL-LEWITT/NY010618/62,Untitled,watercolor,-1,22 1/4 x 17 1/2 in. (56.5 x 44.5 cm.),56.5,44.5,-1,cm,18000,4500,15000,20000
Sol Lewitt,American,1928,2007,Phillips,NY010618,Post-War & Contemporary,New York,2018-09-26T00:00:00,USD,1,276,63,63,"{'medium': 'gouache on paper', 'dimensions': '22 x 29 1/2 in. (55.9 x 74.9 cm.)'}",https://www.phillips.com/detail/SOL-LEWITT/NY010618/63,Untitled,watercolor,-1,22 x 29 1/2 in. (55.9 x 74.9 cm.),55.9,74.9,-1,cm,20000,5000,20000,30000
Sol Lewitt,American,1928,2007,Sothebys,N09909,Post-War & Contemporary,New York,2018-09-25T14:00:00.596000,USD,1,306,86,88,"
                        signed and dated&nbsp;<em>99</em><br>gouache on paper<br>11 1/2  by 29 1/2  in.    29.2 by 74.9 cm.<br>",http://www.sothebys.com/en/auctions/ecatalogue/2018/contemporary-curated-n09909/lot.86.html,Loopy Doopy,watercolor,1974,11 1/2  by 29 1/2  in (29.2 by 74.9 cm),29.2,74.9,-1,cm,-1,0,12000,18000
Sol Lewitt,American,1928,2007,Christies,16013,Prints & Multiples,London,2018-09-20T00:00:00,GBP,1.32847951236031,188,131,108,"SOL LEWITT (1928-2007)
Bands of Colour in four Directions and all Combinations
the complete set of 16 etchings in colours, 1971, on Rives BFK wove paper, each signed in pencil, numbered 2/25 (there were also seven artist's proofs lettered A-G), co-published by Parasol Press and Wadsworth Atheneum, New York and Hartford, the full sheets, in very good condition, each framed
Plates 320 x 325 mm., Sheets 536 x 536 mm.
(16)",https://www.christies.com/lotfinder/prints-multiples/sol-lewitt-bands-of-colour-in-four-6157451-details.aspx,Bands Of Colour In Four Directions And All Combinations,print,1971,"320 x 325 mm
536 x 536 mm",-1,-1,-1,mm,25000,6250,25000,35000
Sol Lewitt,American,1928,2007,Christies,27544,Post-War & Contemporary,Online,2018-07-09T00:00:00,USD,1,218,182,134,CONTEMPORARY WORKS COLLECTED BY MARTINA YAMIN,https://onlineonly.christies.com/s/first-open-online-post-war-contemporary-art/sol-lewitt-1928-2007-182/59033,Irregular Form,painting,0,,-1,-1,-1,-1,2560,640,4000,6000
Sol Lewitt,American,1928,2007,Christies,27544,Post-War & Contemporary,Online,2018-07-09T00:00:00,USD,1,218,52,45,"SOL LEWITT (1928-2007)Nine Pyramids on a Nine Part Grid signed and numbered 'S. LeWitt 14/15' (on the underside of the base) cast polyurethane resin 13 x 29 x 29 in. (30.5 x 73.7 x 73.7 cm.) Executed in 1991. This work is number fourteen from an edition of fifteen plus six artist's proofs. Published by Tanglewood Press, Inc.",https://onlineonly.christies.com/s/first-open-online-post-war-contemporary-art/sol-lewitt-1928-2007-52/58901,Nine Pyramids On A Nine Part Grid,sculpture,0,13 x 29 x 29 in (30.5 x 73.7 x 73.7 cm),30.5,73.7,73.7,cm,19200,4800,30000,40000
Sol Lewitt,American,1928,2007,Christies,27544,Post-War & Contemporary,Online,2018-07-09T00:00:00,USD,1,218,179,131,CONTEMPORARY WORKS COLLECTED BY MARTINA YAMIN,https://onlineonly.christies.com/s/first-open-online-post-war-contemporary-art/sol-lewitt-1928-2007-179/59021,Black Over Colors,painting,0,,-1,-1,-1,-1,2400,600,3000,5000
Sol Lewitt,American,1928,2007,Christies,27877,Prints & Multiples,Online,2018-07-09T00:00:00,USD,1,165,34,30,"SOL LEWITT (1928-2007)Arcs and Bands in Color: one platescreenprint in colors, on Arches 88 paper, 1999, signed in pencil, numbered 'TP 2/4' (a trial proof, the edition was 50), published by Edition Schellmann, New YorkSheet: 31⅜ x 39⅜ in. (797 x 1000 mm.)",https://onlineonly.christies.com/s/contemporary-edition/sol-lewitt-1928-2007-34/59180,Arcs And Bands In Color: One Plate,print,0,797 x 1000 mm,797,1000,-1,mm,1360,340,1500,2500
Sol Lewitt,American,1928,2007,Sothebys,L18023,Post-War & Contemporary,London,2018-06-27T09:30:00.463000,GBP,1.31741009152462,202,186,80,"
                        paint on wood<br>200 by 100 by 100 cm. 78 3/4  by 39 3/8  by 39 3/8  in.<br>Executed in 1990.&nbsp;<br>",http://www.sothebys.com/en/auctions/ecatalogue/2018/contemporary-art-day-auction-l18023/lot.186.html,Complex Form 45,sculpture,1990,78 3/4  by 39 3/8  by 39 3/8  in (200 by 100 by 100 cm),200,100,100,cm,70000,17500,40000,60000
Sol Lewitt,American,1928,2007,Sothebys,L18023,Post-War & Contemporary,London,2018-06-27T09:30:00.463000,GBP,1.31741009152462,202,128,28,"
                        signed and dated <em>00</em><br>gouache on paper<br>74.6 by 57 cm.   29 3/8  by 22 1/2  in.<br>",http://www.sothebys.com/en/auctions/ecatalogue/2018/contemporary-art-day-auction-l18023/lot.128.html,Irregular Grid,watercolor,1922,29 3/8  by 22 1/2  in (74.6 by 57 cm),74.6,57,-1,cm,23000,5750,12000,18000
Sol Lewitt,American,1928,2007,Phillips,UK010518,Post-War & Contemporary,London,2018-06-26T00:00:00,GBP,1.32395644283122,215,130,30,"{'medium': 'graphite', 'dimensions': '304.8 x 304.8 cm (120 x 120 in.)'}",https://www.phillips.com/detail/SOL-LEWITT/UK010518/130,Wall Drawing Scribbles: Inverted Curve (Horizontal),drawing,-1,304.8 x 304.8 cm (120 x 120 in.),304.8,304.8,-1,cm,95000,23750,150000,200000
Sol Lewitt,American,1928,2007,Phillips,UK010518,Post-War & Contemporary,London,2018-06-26T00:00:00,GBP,1.32395644283122,215,127,27,"{'medium': 'gouache on paper', 'dimensions': '76 x 57.3 cm (29 7/8 x 22 1/2 in.)'}",https://www.phillips.com/detail/SOL-LEWITT/UK010518/127,Squiggly Brushstrokes,watercolor,-1,76 x 57.3 cm (29 7/8 x 22 1/2 in.),76,57.3,-1,cm,32000,8000,20000,30000
